Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,company_ticker
2021-12-06 00:00:00-05:00,223.32746030657475,224.23084421874526,221.69367340275778,223.1544647216797,2289600,0.0,0.0,ADP
2021-12-07 00:00:00-05:00,225.79735657244305,226.9410016419234,224.15397902260992,225.97035217285156,1753400,0.0,0.0,ADP
2021-12-08 00:00:00-05:00,224.1828244459966,226.47010007635387,223.15449993050902,225.17269897460938,1045700,0.0,0.0,ADP
2021-12-09 00:00:00-05:00,225.17269118566225,225.80016402384732,223.56059313699524,224.6707305908203,1326200,1.04,0.0,ADP
2021-12-10 00:00:00-05:00,225.92563157098866,228.64786688988997,225.35609089808517,228.52236938476562,1276100,0.0,0.0,ADP
2021-12-13 00:00:00-05:00,228.1459004734301,229.0629602710187,226.64963726170404,226.87167358398438,1638900,0.0,0.0,ADP
2021-12-14 00:00:00-05:00,225.74223103343334,226.56275198549022,219.78613712567244,221.7554168701172,1501300,0.0,0.0,ADP
2021-12-15 00:00:00-05:00,221.49479156430294,225.94495995777413,221.4465221562664,225.809814453125,1536400,0.0,0.0,ADP
2021-12-16 00:00:00-05:00,225.8098082889748,226.4179704081719,223.02965543522217,223.81158447265625,1597200,0.0,0.0,ADP
2021-12-17 00:00:00-05:00,222.17051094344885,224.77691158432606,220.79974523804006,221.4561767578125,2452100,0.0,0.0,ADP
2021-12-20 00:00:00-05:00,218.62774523954778,221.65887822949298,217.34385568208873,221.40789794921875,1137800,0.0,0.0,ADP
2021-12-21 00:00:00-05:00,223.21304292661785,224.13010262261855,221.31134342755962,223.9080810546875,1105400,0.0,0.0,ADP
2021-12-22 00:00:00-05:00,223.7922511335106,229.51664573143424,223.62814695106502,229.38150024414062,1340600,0.0,0.0,ADP
2021-12-23 00:00:00-05:00,229.67112003842442,235.30863899549504,229.62285063277992,233.6096649169922,1532500,0.0,0.0,ADP
2021-12-27 00:00:00-05:00,234.6715278385934,238.1563667421709,234.1019724319335,237.75091552734375,1020700,0.0,0.0,ADP
2021-12-28 00:00:00-05:00,237.731621850471,238.3494319379557,236.92073414272184,237.53855895996094,924400,0.0,0.0,ADP
2021-12-29 00:00:00-05:00,238.9575795059486,240.32835990814857,236.21604816105733,239.41128540039062,936800,0.0,0.0,ADP
2021-12-30 00:00:00-05:00,239.64298744113907,239.72021554907343,236.85318648469024,237.04624938964844,753300,0.0,0.0,ADP
2021-12-31 00:00:00-05:00,236.94004185454165,239.16030189171732,236.10985817906743,238.03086853027344,884200,0.0,0.0,ADP
2022-01-03 00:00:00-05:00,236.5635404901341,238.88998709334385,233.05939123840125,235.54994201660156,1397000,0.0,0.0,ADP
2022-01-04 00:00:00-05:00,234.7487367880787,238.47490791470315,234.7487367880787,236.6504364013672,2124400,0.0,0.0,ADP
2022-01-05 00:00:00-05:00,236.10022385935434,237.94400621612982,234.41089771387794,234.63291931152344,2181200,0.0,0.0,ADP
2022-01-06 00:00:00-05:00,234.05372229365145,236.20640226674658,232.2871681053229,233.02081298828125,1946500,0.0,0.0,ADP
2022-01-07 00:00:00-05:00,232.4319449561258,232.8760028336035,230.4530173088887,230.5592041015625,1462000,0.0,0.0,ADP
2022-01-10 00:00:00-05:00,228.1458886152476,229.67111044542963,223.88878351294406,224.8155059814453,1929300,0.0,0.0,ADP
2022-01-11 00:00:00-05:00,225.55880642191073,227.2577803757291,222.12223710069088,227.1226348876953,1293000,0.0,0.0,ADP
2022-01-12 00:00:00-05:00,226.97787336970785,227.94320262865475,225.12444296010045,226.49520874023438,1202500,0.0,0.0,ADP
2022-01-13 00:00:00-05:00,226.71721615648454,227.8659602594987,223.29029455574397,223.8887939453125,1110600,0.0,0.0,ADP
2022-01-14 00:00:00-05:00,221.96777474298827,223.31922958580358,219.06212473630578,220.81903076171875,1562900,0.0,0.0,ADP
2022-01-18 00:00:00-05:00,218.16439464980124,219.92130082744012,215.0367228043226,218.58914184570312,1939500,0.0,0.0,ADP
