Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,company_ticker
2021-11-29 00:00:00-05:00,41.113498127245315,41.47015188850935,40.56959748488277,41.08675003051758,8875200,0.0,0.0,WBA
2021-11-30 00:00:00-05:00,41.06891752942506,41.47015259249147,39.59771096039876,39.94544982910156,13238100,0.0,0.0,WBA
2021-12-01 00:00:00-05:00,40.39126375049167,40.74792086758839,38.95572378611214,38.98247528076172,6257600,0.0,0.0,WBA
2021-12-02 00:00:00-05:00,39.446133505463195,40.11486313942922,38.89331455909022,39.78495407104492,5758500,0.0,0.0,WBA
2021-12-03 00:00:00-05:00,39.99895109006047,41.532572217249516,39.6868752041626,41.48798751831055,12772900,0.0,0.0,WBA
2021-12-06 00:00:00-05:00,41.80896979868674,43.476334479523274,41.684140830253476,43.06618118286133,8992500,0.0,0.0,WBA
2021-12-07 00:00:00-05:00,43.191020045838094,43.61009173701201,42.86111435349643,43.00377655029297,6454300,0.0,0.0,WBA
2021-12-08 00:00:00-05:00,43.101848483510786,43.520920087521255,42.95026801769099,43.244510650634766,5329300,0.0,0.0,WBA
2021-12-09 00:00:00-05:00,43.15535191392489,44.23423486143935,42.81652796133861,43.84191131591797,6381700,0.0,0.0,WBA
2021-12-10 00:00:00-05:00,44.23423123845449,44.52847047216133,43.77057834166293,44.13615036010742,4121500,0.0,0.0,WBA
2021-12-13 00:00:00-05:00,44.28773048555817,44.69788722346903,43.3960910227396,43.815162658691406,4588900,0.0,0.0,WBA
2021-12-14 00:00:00-05:00,43.81515543838745,44.99211906324925,43.69032647837696,43.975650787353516,5314700,0.0,0.0,WBA
2021-12-15 00:00:00-05:00,44.11832084542649,44.341230714331026,43.2712626633223,44.27881622314453,5446000,0.0,0.0,WBA
2021-12-16 00:00:00-05:00,43.24451656609397,44.71572312939192,43.24451656609397,43.92216110229492,5551900,0.0,0.0,WBA
2021-12-17 00:00:00-05:00,43.743837926070675,44.24315390153774,43.405013941764466,43.55659103393555,9503100,0.0,0.0,WBA
2021-12-20 00:00:00-05:00,43.137518879028406,43.59225351602101,42.70953233793693,43.53875732421875,4307500,0.0,0.0,WBA
2021-12-21 00:00:00-05:00,43.80625137824396,44.75138711002838,43.654670888353024,44.54631042480469,5078500,0.0,0.0,WBA
2021-12-22 00:00:00-05:00,44.555223968226095,45.29528293577855,44.3947285966924,44.94754409790039,4791500,0.0,0.0,WBA
2021-12-23 00:00:00-05:00,45.223955144599714,45.42011351568974,44.99212697694606,45.00996017456055,2898500,0.0,0.0,WBA
2021-12-27 00:00:00-05:00,44.947540056441085,45.41119293236745,44.867292377889704,45.23286437988281,5219200,0.0,0.0,WBA
2021-12-28 00:00:00-05:00,45.23286545453482,46.026423960544044,45.22395055729918,45.85701370239258,3736100,0.0,0.0,WBA
2021-12-29 00:00:00-05:00,45.87484682932815,46.64165724114499,45.7232663658755,46.588157653808594,5117300,0.0,0.0,WBA
2021-12-30 00:00:00-05:00,46.686244159328446,47.18556009600486,46.31175380548641,46.35633850097656,3653600,0.0,0.0,WBA
2021-12-31 00:00:00-05:00,46.2760869311561,46.73973643310172,46.21367244430441,46.507911682128906,3406700,0.0,0.0,WBA
2022-01-03 00:00:00-05:00,46.597076190878084,47.417386254108386,46.597076190878084,47.31039047241211,7643300,0.0,0.0,WBA
2022-01-04 00:00:00-05:00,47.41738813744625,48.21094673577034,47.3371404476531,47.684879302978516,6744300,0.0,0.0,WBA
2022-01-05 00:00:00-05:00,47.87211960591419,48.86183991398947,47.774042126075884,48.148529052734375,8330900,0.0,0.0,WBA
2022-01-06 00:00:00-05:00,48.13961213412241,48.58543182885787,46.62382449175497,46.757568359375,12076700,0.0,0.0,WBA
2022-01-07 00:00:00-05:00,46.579245278201995,48.282276451928176,46.27608773621927,48.00586700439453,7642000,0.0,0.0,WBA
2022-01-10 00:00:00-05:00,48.08611206467582,48.64784582679017,47.39954933349923,47.90778350830078,6738300,0.0,0.0,WBA
2022-01-11 00:00:00-05:00,48.130699860139494,49.04017255940129,47.80970909553712,48.44277572631836,6721600,0.0,0.0,WBA
2022-01-12 00:00:00-05:00,48.6210985930588,48.745927573059596,47.658129746385015,48.06828308105469,5280100,0.0,0.0,WBA
2022-01-13 00:00:00-05:00,48.31793975830078,48.79051097175954,47.75620936321011,48.31793975830078,7186500,0.0,0.0,WBA
2022-01-14 00:00:00-05:00,48.25552407327019,48.4962671229108,47.65812729927396,48.416019439697266,4473700,0.0,0.0,WBA
2022-01-18 00:00:00-05:00,48.22877711290155,48.46060186911489,47.43521856099019,47.720542907714844,5150800,0.0,0.0,WBA
2022-01-19 00:00:00-05:00,47.67596547641371,48.01478603974806,47.23906062186654,47.729461669921875,5512900,0.0,0.0,WBA
