Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,company_ticker
2021-11-29 00:00:00-05:00,225.15786786465523,227.8030760240637,223.88462507979466,226.1843719482422,763200,0.0,0.0,VRSK
2021-11-30 00:00:00-05:00,225.0591487937917,226.68771740575437,220.44979087309133,221.95004272460938,1106700,0.0,0.0,VRSK
2021-12-01 00:00:00-05:00,223.1542073075656,226.3126521478424,216.48199164119004,216.7879638671875,1258900,0.0,0.0,VRSK
2021-12-02 00:00:00-05:00,217.5479941893312,223.79580136087782,217.5479941893312,222.9370880126953,1096700,0.0,0.0,VRSK
2021-12-03 00:00:00-05:00,223.97343904320994,224.53604481491476,216.32407289394465,218.77186584472656,1407600,0.0,0.0,VRSK
2021-12-06 00:00:00-05:00,218.77188511870943,220.61761354825768,218.1105868264356,219.0285186767578,960500,0.0,0.0,VRSK
2021-12-07 00:00:00-05:00,220.9038103713723,223.746418205881,219.94640467879546,222.5126495361328,1170400,0.0,0.0,VRSK
2021-12-08 00:00:00-05:00,223.01605291104707,226.69761491930583,222.5521546215127,226.0758056640625,1054900,0.0,0.0,VRSK
2021-12-09 00:00:00-05:00,226.0757751170523,226.56928258726603,219.98589474189288,221.58485412597656,913500,0.0,0.0,VRSK
2021-12-10 00:00:00-05:00,222.77915094361984,224.40771958651095,219.90693382517642,223.71681213378906,1230600,0.0,0.0,VRSK
2021-12-13 00:00:00-05:00,223.2331731878495,226.95422382890118,222.07836748421,225.9672088623047,819000,0.0,0.0,VRSK
2021-12-14 00:00:00-05:00,224.7220069110845,226.7084179259437,221.61884948799906,222.1623992919922,862100,0.29,0.0,VRSK
2021-12-15 00:00:00-05:00,222.5675759755616,226.1846210567805,222.12284384513893,225.88815307617188,1818600,0.0,0.0,VRSK
2021-12-16 00:00:00-05:00,226.6392369614272,228.08209810784135,224.75164367176725,226.51075744628906,1519000,0.0,0.0,VRSK
