Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,company_ticker
2021-11-29 00:00:00-05:00,255.17848812427397,257.91694081848766,254.7138429856394,257.08648681640625,427500,0.0,0.0,0.0,MGK
2021-11-30 00:00:00-05:00,256.03855543656607,258.02565924833226,252.5487994020267,253.60659790039062,434700,0.0,0.0,0.0,MGK
2021-12-01 00:00:00-05:00,256.4834410069212,257.62032964757674,248.82175950407526,249.02935791015625,969900,0.0,0.0,0.0,MGK
2021-12-02 00:00:00-05:00,248.15940400752817,252.5685698211401,247.86281976221898,251.3822479248047,465700,0.0,0.0,0.0,MGK
2021-12-03 00:00:00-05:00,252.26210705552717,252.92446999409484,244.4521406787845,247.2696533203125,420900,0.0,0.0,0.0,MGK
2021-12-06 00:00:00-05:00,248.04073686192964,250.7989504616439,245.50003243328987,250.16624450683594,232500,0.0,0.0,0.0,MGK
2021-12-07 00:00:00-05:00,254.52604639259573,257.55117303910134,254.40741870760462,257.1853942871094,231600,0.0,0.0,0.0,MGK
2021-12-08 00:00:00-05:00,257.7290872016488,259.26141140705886,256.374674314201,259.1526794433594,322200,0.0,0.0,0.0,MGK
2021-12-09 00:00:00-05:00,258.5001434604296,259.5085085181167,256.0088424699869,256.1670227050781,164300,0.0,0.0,0.0,MGK
2021-12-10 00:00:00-05:00,257.6994187940401,258.77699353717384,255.87049535412336,258.7572021484375,180800,0.0,0.0,0.0,MGK
2021-12-13 00:00:00-05:00,258.5001857651996,258.6188134184832,254.85223457772844,255.1488037109375,161800,0.0,0.0,0.0,MGK
2021-12-14 00:00:00-05:00,252.08416138504862,253.29024449217212,248.98982576789814,251.73814392089844,275200,0.0,0.0,0.0,MGK
2021-12-15 00:00:00-05:00,251.57004686218875,257.1161005070926,248.8909235363193,256.87884521484375,190400,0.0,0.0,0.0,MGK
2021-12-16 00:00:00-05:00,257.92679594297016,258.0553192992952,249.75105114158748,251.03622436523438,230500,0.0,0.0,0.0,MGK
2021-12-17 00:00:00-05:00,248.60428428337156,251.84690465565913,247.29931957786698,249.5830078125,181500,0.0,0.0,0.0,MGK
2021-12-20 00:00:00-05:00,246.1327608114597,247.2696494778461,244.768482343875,246.5677490234375,503600,0.0,0.0,0.0,MGK
2021-12-21 00:00:00-05:00,248.8711874168929,252.46970553293056,246.65670892821564,252.27197265625,229300,0.0,0.0,0.0,MGK
2021-12-22 00:00:00-05:00,252.21266108428807,255.8902693669292,252.10391403510081,255.6727752685547,214100,0.0,0.0,0.0,MGK
2021-12-23 00:00:00-05:00,256.068202570169,258.34200991956675,255.67276699586515,257.4127197265625,153000,0.0,0.0,0.0,MGK
2021-12-27 00:00:00-05:00,258.2895332251862,261.6741598581084,258.1608734996983,261.594970703125,239600,0.276,0.0,0.0,MGK
2021-12-28 00:00:00-05:00,262.1789338305699,262.2580927961989,260.16003288612023,260.6152648925781,208100,0.0,0.0,0.0,MGK
2021-12-29 00:00:00-05:00,260.80328812053136,261.4168682287929,259.20996107822737,260.65484619140625,178100,0.0,0.0,0.0,MGK
2021-12-30 00:00:00-05:00,260.62516448605766,261.71378899724044,259.4177864285308,259.5959167480469,187300,0.0,0.0,0.0,MGK
2021-12-31 00:00:00-05:00,259.4672411652963,259.922503334245,257.97288552927307,258.06195068359375,141500,0.0,0.0,0.0,MGK
2022-01-03 00:00:00-05:00,259.2396650268198,260.7835215860357,257.84425040564037,260.7439270019531,223400,0.0,0.0,0.0,MGK
2022-01-04 00:00:00-05:00,260.931942771091,261.1100730825673,255.6175103993358,257.50775146484375,453600,0.0,0.0,0.0,MGK
2022-01-05 00:00:00-05:00,256.181588841554,256.2014012328609,249.01651000976562,249.01651000976562,429600,0.0,0.0,0.0,MGK
2022-01-06 00:00:00-05:00,247.60130762642194,250.48120172652574,246.00796555634565,248.17530822753906,385500,0.0,0.0,0.0,MGK
2022-01-07 00:00:00-05:00,248.40292052738238,249.21444329307874,244.6620331314968,245.701171875,410500,0.0,0.0,0.0,MGK
2022-01-10 00:00:00-05:00,242.34624012278758,245.56261248759532,238.15010581668116,245.3646697998047,576000,0.0,0.0,0.0,MGK
2022-01-11 00:00:00-05:00,244.8204082717884,248.4029479477479,243.34581959863982,248.1951141357422,392000,0.0,0.0,0.0,MGK
2022-01-12 00:00:00-05:00,250.02595542752724,251.619297502474,248.44250444712893,249.7092742919922,328900,0.0,0.0,0.0,MGK
2022-01-13 00:00:00-05:00,250.60984324721827,250.99580734134346,242.55406784347372,243.07858276367188,311700,0.0,0.0,0.0,MGK
2022-01-14 00:00:00-05:00,241.46545879237448,244.23647531690662,240.7924868500542,243.80104064941406,388300,0.0,0.0,0.0,MGK
2022-01-18 00:00:00-05:00,240.2185072803185,241.40608805204664,237.88292521885936,238.40744018554688,349900,0.0,0.0,0.0,MGK
2022-01-19 00:00:00-05:00,239.14965683217733,241.35659403715326,235.54732028390222,235.76504516601562,372800,0.0,0.0,0.0,MGK
2022-01-20 00:00:00-05:00,237.70479457994753,240.57478269952,232.44973872393427,232.71693420410156,345000,0.0,0.0,0.0,MGK
2022-01-21 00:00:00-05:00,231.04441426173122,232.83568391697884,226.05655429151034,226.08624267578125,600400,0.0,0.0,0.0,MGK
2022-01-24 00:00:00-05:00,221.36560540189726,227.51135799836496,214.53700482885174,227.224365234375,902600,0.0,0.0,0.0,MGK
2022-01-25 00:00:00-05:00,223.0974712104448,225.9377856230394,219.97017916972237,222.0187530517578,302200,0.0,0.0,0.0,MGK
2022-01-26 00:00:00-05:00,227.65978964023822,229.6687993010172,219.6831881698673,222.3750457763672,932300,0.0,0.0,0.0,MGK
2022-01-27 00:00:00-05:00,225.5320740648259,226.59101026975782,220.0296045201181,220.5640106201172,518400,0.0,0.0,0.0,MGK
2022-01-28 00:00:00-05:00,222.6422711421905,228.98595148009352,219.31703594252525,228.92657470703125,474600,0.0,0.0,0.0,MGK
2022-01-31 00:00:00-05:00,229.64899139512355,235.86401129023838,228.73851240867626,235.7353515625,671600,0.0,0.0,0.0,MGK
2022-02-01 00:00:00-05:00,236.754703606674,237.7047772139189,233.48884540171105,237.5563201904297,805900,0.0,0.0,0.0,MGK
2022-02-02 00:00:00-05:00,240.50546973178803,240.60442596854654,236.87344513291012,239.2189178466797,556200,0.0,0.0,0.0,MGK
2022-02-03 00:00:00-05:00,232.76641777204603,234.93376058587415,228.81771136961657,229.4708709716797,540300,0.0,0.0,0.0,MGK
2022-02-04 00:00:00-05:00,230.74751276596825,235.09208912681567,228.86716287779763,232.82577514648438,1095600,0.0,0.0,0.0,MGK
2022-02-07 00:00:00-05:00,233.30081267066012,234.50819058538357,229.8271208418627,230.7672882080078,259100,0.0,0.0,0.0,MGK
2022-02-08 00:00:00-05:00,229.65889685236934,233.37009599163045,228.8177007746816,232.8455810546875,292400,0.0,0.0,0.0,MGK
2022-02-09 00:00:00-05:00,235.63639795103452,237.43755865495686,235.14157142455267,237.30889892578125,456300,0.0,0.0,0.0,MGK
