Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,company_ticker
2021-11-29 00:00:00-05:00,111.609449397777,112.77531596556253,111.55066872197389,112.39322662353516,436100,0.0,0.0,0.0,IUSG
2021-11-30 00:00:00-05:00,112.06010778723841,112.71652432669408,110.4043899577099,110.77667999267578,565400,0.0,0.0,0.0,IUSG
2021-12-01 00:00:00-05:00,111.98174174752145,112.55977163184029,108.97400855581627,109.06217956542969,791000,0.0,0.0,0.0,IUSG
2021-12-02 00:00:00-05:00,108.74866848868594,110.52195519557641,108.48414798931759,110.08108520507812,726300,0.0,0.0,0.0,IUSG
2021-12-03 00:00:00-05:00,110.65911845231362,110.86486576044554,107.41625504541031,108.68009185791016,740100,0.0,0.0,0.0,IUSG
2021-12-06 00:00:00-05:00,108.92502905268363,109.98312610702503,108.0040918970916,109.66961669921875,639500,0.0,0.0,0.0,IUSG
2021-12-07 00:00:00-05:00,111.4820926896623,112.67734963731708,111.36452385927444,112.569580078125,675400,0.0,0.0,0.0,IUSG
2021-12-08 00:00:00-05:00,112.85369313801843,113.30436241853391,112.37362604548052,113.17699432373047,461000,0.0,0.0,0.0,IUSG
2021-12-09 00:00:00-05:00,113.03004125143657,113.39253204074855,112.00133460821137,112.05032348632812,1776200,0.0,0.0,0.0,IUSG
2021-12-10 00:00:00-05:00,112.81449729490075,113.24556801024339,112.08950827280596,113.19658660888672,944500,0.0,0.0,0.0,IUSG
2021-12-13 00:00:00-05:00,113.21621781148734,113.29471932774332,111.87191490560753,111.95040893554688,647900,0.18,0.0,0.0,IUSG
2021-12-14 00:00:00-05:00,110.70422265707585,111.33221977747722,109.54635156265152,110.56684875488281,831300,0.0,0.0,0.0,IUSG
2021-12-15 00:00:00-05:00,110.73365214890607,113.04939419756728,109.7229695783909,112.9512710571289,996500,0.0,0.0,0.0,IUSG
2021-12-16 00:00:00-05:00,113.41246541786812,113.43208705270385,110.17434916888755,110.63553619384766,573400,0.0,0.0,0.0,IUSG
2021-12-17 00:00:00-05:00,109.87997752424629,110.97896872459089,109.06554119805087,109.87016296386719,711000,0.0,0.0,0.0,IUSG
2021-12-20 00:00:00-05:00,108.59454792666331,108.72211476239895,107.61330143056337,108.60436248779297,1207200,0.0,0.0,0.0,IUSG
2021-12-21 00:00:00-05:00,109.59541539021603,110.8121588586755,108.43754431152065,110.66497039794922,1277800,0.0,0.0,0.0,IUSG
2021-12-22 00:00:00-05:00,110.79253781349989,112.2644074559594,110.70422174206793,112.25459289550781,544100,0.0,0.0,0.0,IUSG
2021-12-23 00:00:00-05:00,112.61765730381944,113.36340673861604,112.3821602404214,112.93165588378906,445600,0.0,0.0,0.0,IUSG
2021-12-27 00:00:00-05:00,113.54984747684647,114.96284484863281,113.54984747684647,114.96284484863281,694400,0.0,0.0,0.0,IUSG
2021-12-28 00:00:00-05:00,115.28664358443807,115.28664358443807,114.27596093638074,114.60958862304688,750900,0.0,0.0,0.0,IUSG
2021-12-29 00:00:00-05:00,114.59977357534856,114.84508518738083,114.0110272037344,114.54090118408203,486400,0.0,0.0,0.0,IUSG
2021-12-30 00:00:00-05:00,114.65863554974693,114.97263408516844,113.94232990002703,114.01101684570312,527400,0.0,0.0,0.0,IUSG
2021-12-31 00:00:00-05:00,114.06989728488821,114.20727118593892,113.45171473016005,113.4713363647461,596400,0.0,0.0,0.0,IUSG
2022-01-03 00:00:00-05:00,113.95214339826435,114.51145355496604,113.4320839964928,114.29558563232422,1066800,0.0,0.0,0.0,IUSG
2022-01-04 00:00:00-05:00,114.43296168959104,114.54089939610563,112.50971957963776,113.23583984375,435800,0.0,0.0,0.0,IUSG
2022-01-05 00:00:00-05:00,112.84334576013279,112.87278195686827,109.7720469575614,109.80148315429688,465900,0.0,0.0,0.0,IUSG
2022-01-06 00:00:00-05:00,109.19309233409815,110.32152713080136,108.57490983034803,109.49727630615234,669100,0.0,0.0,0.0,IUSG
2022-01-07 00:00:00-05:00,109.45803075392278,109.92902479847109,108.0254045287737,108.42771911621094,731700,0.0,0.0,0.0,IUSG
2022-01-10 00:00:00-05:00,107.05398077828085,108.53566493894125,105.58211117779216,108.49641418457031,2358500,0.0,0.0,0.0,IUSG
2022-01-11 00:00:00-05:00,108.28054273765902,109.65428924560547,107.61329486158883,109.65428924560547,384200,0.0,0.0,0.0,IUSG
2022-01-12 00:00:00-05:00,110.35097040863563,110.94953131784916,109.66410091592304,110.15472412109375,334700,0.0,0.0,0.0,IUSG
2022-01-13 00:00:00-05:00,110.61589885233519,110.67477123479915,107.2502237390339,107.59365844726562,1018800,0.0,0.0,0.0,IUSG
2022-01-14 00:00:00-05:00,106.75961621232027,107.89785819565495,106.3867377719716,107.66236114501953,745600,0.0,0.0,0.0,IUSG
2022-01-18 00:00:00-05:00,106.17085456750648,106.33767214052182,104.89523877435467,105.2288589477539,1401600,0.0,0.0,0.0,IUSG
2022-01-19 00:00:00-05:00,105.67044128247909,106.31806009983039,103.82569301359402,103.91400909423828,562000,0.0,0.0,0.0,IUSG
2022-01-20 00:00:00-05:00,104.66955193265836,105.80780135271488,102.40287513905237,102.48137664794922,1135700,0.0,0.0,0.0,IUSG
2022-01-21 00:00:00-05:00,101.87300029326329,102.77574517874068,99.98900901409762,100.0969467163086,1020500,0.0,0.0,0.0,IUSG
2022-01-24 00:00:00-05:00,98.34051699042594,100.74456771463738,95.17108777337616,100.55813598632812,2036900,0.0,0.0,0.0,IUSG
2022-01-25 00:00:00-05:00,98.78206435870025,100.16562525102039,97.51625571880585,98.50731658935547,697300,0.0,0.0,0.0,IUSG
2022-01-26 00:00:00-05:00,100.83288219439852,101.76506328018861,97.53589369037401,98.5269546508789,697900,0.0,0.0,0.0,IUSG
2022-01-27 00:00:00-05:00,99.97919707575076,100.57775799050195,97.5064593927926,97.88914489746094,891600,0.0,0.0,0.0,IUSG
2022-01-28 00:00:00-05:00,98.62507832898149,101.03894358854537,97.12377252613337,101.02912902832031,1363300,0.0,0.0,0.0,IUSG
2022-01-31 00:00:00-05:00,101.24500392738106,103.8845591409817,100.86231842999935,103.81587219238281,934900,0.0,0.0,0.0,IUSG
2022-02-01 00:00:00-05:00,104.14949213086328,104.6401153300802,102.87386881837291,104.5419921875,912400,0.0,0.0,0.0,IUSG
2022-02-02 00:00:00-05:00,105.94517754308822,106.0531152485785,104.59105268741614,105.68023681640625,653100,0.0,0.0,0.0,IUSG
2022-02-03 00:00:00-05:00,103.07011971057955,104.1691183411986,101.62768634736571,101.8828125,473100,0.0,0.0,0.0,IUSG
2022-02-04 00:00:00-05:00,102.33418991985162,104.15930885781127,101.745443565807,103.17806243896484,888500,0.0,0.0,0.0,IUSG
2022-02-07 00:00:00-05:00,103.42337199032187,103.8060574871689,102.00056021945323,102.29493713378906,528600,0.0,0.0,0.0,IUSG
2022-02-08 00:00:00-05:00,102.0201939656396,103.63925209526717,101.70619540305796,103.40374755859375,1772500,0.0,0.0,0.0,IUSG
2022-02-09 00:00:00-05:00,104.63030366776464,105.33680229201471,104.50274432750908,105.25830078125,607000,0.0,0.0,0.0,IUSG
2022-02-10 00:00:00-05:00,103.50186509024306,105.13073008797153,102.45193182767441,102.95236206054688,559300,0.0,0.0,0.0,IUSG
2022-02-11 00:00:00-05:00,102.95237257519516,103.38412339555553,99.71426388144052,100.01844787597656,679000,0.0,0.0,0.0,IUSG
2022-02-14 00:00:00-05:00,99.92033036277513,100.87214064149589,99.07645779522785,100.04788970947266,389200,0.0,0.0,0.0,IUSG
2022-02-15 00:00:00-05:00,101.5491808703366,102.24586486816406,101.17630995900109,102.24586486816406,581600,0.0,0.0,0.0,IUSG
2022-02-16 00:00:00-05:00,101.63749890996723,102.53042919716675,100.7936264485654,102.2164306640625,523900,0.0,0.0,0.0,IUSG
2022-02-17 00:00:00-05:00,101.21557116111381,101.42163201388925,99.16476222123524,99.31195068359375,724500,0.0,0.0,0.0,IUSG
2022-02-18 00:00:00-05:00,99.5670808579151,99.72407640078116,97.77139801480128,98.34052276611328,479100,0.0,0.0,0.0,IUSG
2022-02-22 00:00:00-05:00,97.43776323781537,98.72319353019758,96.10326763457104,97.07469940185547,647800,0.0,0.0,0.0,IUSG
2022-02-23 00:00:00-05:00,98.10501936966806,98.26201490238996,94.71971476324427,94.8963394165039,691200,0.0,0.0,0.0,IUSG
2022-02-24 00:00:00-05:00,91.93297932868883,97.75177088882128,91.50122850900377,97.58495330810547,1205500,0.0,0.0,0.0,IUSG
2022-02-25 00:00:00-05:00,98.02652466267358,99.40027122932202,96.94715503399142,99.32176971435547,801500,0.0,0.0,0.0,IUSG
2022-02-28 00:00:00-05:00,98.20315652662468,99.87127266719821,98.03634640983074,99.43952178955078,1340100,0.0,0.0,0.0,IUSG
2022-03-01 00:00:00-05:00,99.13532942993022,99.59651646754129,97.251338008738,97.96764373779297,577900,0.0,0.0,0.0,IUSG
2022-03-02 00:00:00-05:00,98.45827041773438,100.08714320449444,97.92840389461045,99.66520690917969,400700,0.0,0.0,0.0,IUSG
2022-03-03 00:00:00-05:00,100.38150569591052,100.38150569591052,98.12463607173439,98.58582305908203,459100,0.0,0.0,0.0,IUSG
2022-03-04 00:00:00-05:00,97.73214478171384,98.13445941906514,96.42708520838106,97.38871002197266,1481800,0.0,0.0,0.0,IUSG
2022-03-07 00:00:00-05:00,97.23170039165936,97.36908177253959,93.65015708668048,93.75809478759766,477700,0.0,0.0,0.0,IUSG
2022-03-08 00:00:00-05:00,93.62071879614915,95.83833017948626,92.35491009345729,93.17915344238281,598800,0.0,0.0,0.0,IUSG
2022-03-09 00:00:00-05:00,95.44582972010646,97.00601531847421,94.94539946887213,96.57426452636719,648900,0.0,0.0,0.0,IUSG
2022-03-10 00:00:00-05:00,95.5243431555926,96.1327186671511,94.56272579929299,95.97571563720703,409500,0.0,0.0,0.0,IUSG
2022-03-11 00:00:00-05:00,96.74107749134198,96.74107749134198,94.10152980672441,94.24871826171875,337700,0.0,0.0,0.0,IUSG
2022-03-14 00:00:00-04:00,94.1211542843575,95.03371374931679,92.63947758857488,92.83572387695312,681200,0.0,0.0,0.0,IUSG
2022-03-15 00:00:00-04:00,93.63052730954989,95.81871001986681,93.2184056287491,95.63227081298828,1904800,0.0,0.0,0.0,IUSG
2022-03-16 00:00:00-04:00,96.64295311710579,98.67413280842864,95.6028343580302,98.6054458618164,410700,0.0,0.0,0.0,IUSG
