Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,company_ticker
2021-11-29 00:00:00-05:00,47.10625874568576,47.45721656867685,46.81184644147757,47.29148483276367,30500,0.0,0.0,0.0,JMOM
2021-11-30 00:00:00-05:00,47.03801048896788,47.145247999092426,46.141121711337185,46.178165435791016,63600,0.0,0.0,0.0,JMOM
2021-12-01 00:00:00-05:00,46.774792202847586,46.843033578648,45.292972564697266,45.292972564697266,16400,0.0,0.0,0.0,JMOM
2021-12-02 00:00:00-05:00,45.32222696560629,46.23861392127284,45.32222696560629,46.160621643066406,19600,0.0,0.0,0.0,JMOM
2021-12-03 00:00:00-05:00,46.35559380273116,46.35559380273116,44.88352503387946,45.40996170043945,96300,0.0,0.0,0.0,JMOM
2021-12-06 00:00:00-05:00,45.45871122120468,45.726801318840266,45.05901007950796,45.62443923950195,19100,0.0,0.0,0.0,JMOM
2021-12-07 00:00:00-05:00,46.31660057937076,46.97464831337695,46.31660057937076,46.96002197265625,24900,0.0,0.0,0.0,JMOM
2021-12-08 00:00:00-05:00,46.93077480218456,47.13549893735292,46.82743838903428,47.10918045043945,9000,0.0,0.0,0.0,JMOM
2021-12-09 00:00:00-05:00,47.01851740111951,47.09650967815182,46.36534881591797,46.36534881591797,36100,0.0,0.0,0.0,JMOM
2021-12-10 00:00:00-05:00,46.6968048318482,46.75529531608181,46.248356712425554,46.618812561035156,17500,0.0,0.0,0.0,JMOM
2021-12-13 00:00:00-05:00,46.540818919653134,46.540818919653134,46.06312561035156,46.06312561035156,14700,0.0,0.0,0.0,JMOM
2021-12-14 00:00:00-05:00,45.61469180208428,45.77359568084712,45.24423590835962,45.565948486328125,524900,0.0,0.0,0.0,JMOM
2021-12-15 00:00:00-05:00,45.50744862971784,46.4920768737793,45.255929879012086,46.4920768737793,13100,0.0,0.0,0.0,JMOM
2021-12-16 00:00:00-05:00,46.55057413434867,46.55057413434867,45.52694968773513,45.673179626464844,61900,0.0,0.0,0.0,JMOM
2021-12-17 00:00:00-05:00,45.54644534824846,45.69755072594186,45.08825004959597,45.45870590209961,19200,0.0,0.0,0.0,JMOM
2021-12-20 00:00:00-05:00,44.747044499486,44.80553498608743,44.41558477286476,44.7957878112793,60600,0.0,0.0,0.0,JMOM
2021-12-21 00:00:00-05:00,45.28538744145853,45.78377914428711,45.06062226348629,45.78377914428711,22700,0.111,0.0,0.0,JMOM
2021-12-22 00:00:00-05:00,45.744689554124236,46.32126235961914,45.744689554124236,46.32126235961914,40200,0.0,0.0,0.0,JMOM
2021-12-23 00:00:00-05:00,46.5362585527408,46.74148218633591,46.5362585527408,46.59489440917969,22600,0.0,0.0,0.0,JMOM
2021-12-27 00:00:00-05:00,46.78056294842594,47.39622631341737,46.78056294842594,47.38645553588867,26300,0.0,0.0,0.0,JMOM
2021-12-28 00:00:00-05:00,47.47440874475382,47.506654920998336,47.12260109798536,47.17536926269531,14900,0.0,0.0,0.0,JMOM
2021-12-29 00:00:00-05:00,47.230101058206735,47.40111763876411,47.20078126733843,47.29850769042969,7500,0.0,0.0,0.0,JMOM
2021-12-30 00:00:00-05:00,47.366907059159516,47.51349107949564,47.151912689208984,47.151912689208984,16800,0.0,0.0,0.0,JMOM
2021-12-31 00:00:00-05:00,47.17146301269531,47.30827627078466,47.112827161564866,47.17146301269531,15500,0.0,0.0,0.0,JMOM
2022-01-03 00:00:00-05:00,47.347366252464276,47.347366252464276,46.712157587328605,46.91737747192383,18400,0.0,0.0,0.0,JMOM
2022-01-04 00:00:00-05:00,47.10306135488427,47.10306135488427,46.41899126435939,46.79034423828125,18200,0.0,0.0,0.0,JMOM
2022-01-05 00:00:00-05:00,46.53624675281294,46.62419865122882,45.3342399597168,45.3342399597168,167900,0.0,0.0,0.0,JMOM
2022-01-06 00:00:00-05:00,45.24629556289446,45.651851813266745,44.95312376219561,45.363563537597656,13200,0.0,0.0,0.0,JMOM
2022-01-07 00:00:00-05:00,45.236522805582446,45.47789940735053,44.728356633594984,44.747901916503906,15200,0.0,0.0,0.0,JMOM
2022-01-10 00:00:00-05:00,44.29837658100519,44.767452239990234,43.76773122358977,44.767452239990234,10000,0.0,0.0,0.0,JMOM
2022-01-11 00:00:00-05:00,44.44397999348641,45.25606918334961,44.44397999348641,45.25606918334961,11400,0.0,0.0,0.0,JMOM
2022-01-12 00:00:00-05:00,45.617648498649906,45.65771577118416,45.16420760781405,45.363563537597656,6300,0.0,0.0,0.0,JMOM
2022-01-13 00:00:00-05:00,45.617646407028886,45.617646407028886,44.31791305541992,44.31791305541992,17700,0.0,0.0,0.0,JMOM
2022-01-14 00:00:00-05:00,43.975882860693936,44.18794341575193,43.63384970737459,44.18110275268555,7200,0.0,0.0,0.0,JMOM
2022-01-18 00:00:00-05:00,43.6045278851499,43.68173231321686,43.0963617039839,43.13545227050781,71100,0.0,0.0,0.0,JMOM
2022-01-19 00:00:00-05:00,43.516581896438204,43.653395170008736,42.661495208740234,42.661495208740234,37900,0.0,0.0,0.0,JMOM
2022-01-20 00:00:00-05:00,42.88136955184763,43.330899867586766,42.056575775146484,42.056575775146484,10800,0.0,0.0,0.0,JMOM
2022-01-21 00:00:00-05:00,41.8748073547038,42.12791559152617,41.27869302064058,41.34416580200195,26300,0.0,0.0,0.0,JMOM
2022-01-24 00:00:00-05:00,40.61417245070019,41.74288558959961,39.700449982902406,41.74288558959961,37200,0.0,0.0,0.0,JMOM
2022-01-25 00:00:00-05:00,41.1418784890288,41.45459556831983,40.51840146830796,40.95327377319336,60500,0.0,0.0,0.0,JMOM
2022-01-26 00:00:00-05:00,41.60118451330782,41.835724193387136,40.64348796475728,40.858482360839844,54600,0.0,0.0,0.0,JMOM
2022-01-27 00:00:00-05:00,41.14187720756823,41.26891968203619,40.29167790771978,40.360084533691406,28500,0.0,0.0,0.0,JMOM
