Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,company_ticker
2021-11-29 00:00:00-05:00,70.63517340482156,71.31578284041812,70.49707982738683,71.10863494873047,101100,0.0,0.0,0.0,ILCG
2021-11-30 00:00:00-05:00,70.90149261555246,71.18754573959856,69.59946211762195,69.80660247802734,63500,0.0,0.0,0.0,ILCG
2021-12-01 00:00:00-05:00,70.50695539986823,70.76341063541369,68.36648960726049,68.39608001708984,75100,0.0,0.0,0.0,ILCG
2021-12-02 00:00:00-05:00,68.18894045878004,69.49097118599126,68.18894045878004,69.20492553710938,44500,0.0,0.0,0.0,ILCG
2021-12-03 00:00:00-05:00,69.57975386432568,69.57975386432568,67.26174545365534,67.98180389404297,157900,0.0,0.0,0.0,ILCG
2021-12-06 00:00:00-05:00,68.05084652955723,68.83009327148231,67.36037854331305,68.6426773071289,135600,0.0,0.0,0.0,ILCG
2021-12-07 00:00:00-05:00,69.70797368346766,70.78313952236785,69.70797368346766,70.61544799804688,43300,0.0,0.0,0.0,ILCG
2021-12-08 00:00:00-05:00,70.85218901311254,71.19742300184407,70.49708904597823,71.15796661376953,44300,0.0,0.0,0.0,ILCG
2021-12-09 00:00:00-05:00,70.90149814508058,71.27633003883905,70.1715738383163,70.20116424560547,30100,0.0,0.0,0.0,ILCG
2021-12-10 00:00:00-05:00,70.55625889586516,70.69435246988822,70.06306540991555,70.68449401855469,28600,0.0,0.0,0.0,ILCG
2021-12-13 00:00:00-05:00,70.58079886807685,70.7091787455105,69.80062684104351,69.8895034790039,101700,0.085,0.0,0.0,ILCG
2021-12-14 00:00:00-05:00,68.98095587717424,69.32659982603374,68.22053918968334,68.91182708740234,196400,0.0,0.0,0.0,ILCG
2021-12-15 00:00:00-05:00,68.83281796781829,70.37341420648653,68.2304067366705,70.31415557861328,77900,0.0,0.0,0.0,ILCG
2021-12-16 00:00:00-05:00,70.5116625320254,70.59066900251163,68.5365459766996,68.86244201660156,80700,0.0,0.0,0.0,ILCG
2021-12-17 00:00:00-05:00,68.31929129345811,69.1192111967313,67.92426642147493,68.64518737792969,129600,0.0,0.0,0.0,ILCG
2021-12-20 00:00:00-05:00,67.69712294507073,67.88475389437895,67.22309165664255,67.70699310302734,91200,0.0,0.0,0.0,ILCG
2021-12-21 00:00:00-05:00,68.26004753795199,69.44511474682821,67.89464817355292,69.41548919677734,45900,0.0,0.0,0.0,ILCG
2021-12-22 00:00:00-05:00,69.50435858708038,70.34378926803409,69.3957265585916,70.28453063964844,59600,0.0,0.0,0.0,ILCG
2021-12-23 00:00:00-05:00,70.36353064468062,71.07457384407925,70.36353064468062,70.8671875,97600,0.0,0.0,0.0,ILCG
2021-12-27 00:00:00-05:00,71.09433719701705,71.88438704294067,71.09433719701705,71.86463165283203,89700,0.0,0.0,0.0,ILCG
2021-12-28 00:00:00-05:00,72.12138967508935,72.12138967508935,71.42022410619815,71.568359375,51500,0.0,0.0,0.0,ILCG
2021-12-29 00:00:00-05:00,71.48934815336126,71.66710895724191,71.1634520905014,71.54859924316406,66600,0.0,0.0,0.0,ILCG
2021-12-30 00:00:00-05:00,71.57824950937052,71.87451256399322,71.33135986328125,71.33135986328125,40900,0.0,0.0,0.0,ILCG
2021-12-31 00:00:00-05:00,71.35110310188747,71.40048404169897,70.89682708662127,70.92645263671875,27600,0.0,0.0,0.0,ILCG
2022-01-03 00:00:00-05:00,71.16346917774025,71.43011421482215,70.7289485240655,71.33135986328125,58600,0.0,0.0,0.0,ILCG
2022-01-04 00:00:00-05:00,71.55848542093722,71.55848542093722,69.90926459378608,70.4919204711914,40200,0.0,0.0,0.0,ILCG
2022-01-05 00:00:00-05:00,70.22528245340534,70.22528245340534,68.05265686261824,68.11190795898438,174600,0.0,0.0,0.0,ILCG
2022-01-06 00:00:00-05:00,67.72674849895957,68.47728736525865,67.24283951802391,67.96376037597656,80600,0.0,0.0,0.0,ILCG
2022-01-07 00:00:00-05:00,67.85512781541742,68.24027493789075,66.99594940826141,67.22309112548828,61400,0.0,0.0,0.0,ILCG
2022-01-10 00:00:00-05:00,66.40341774439278,67.18358970273368,65.2183508024282,67.13421630859375,144400,0.0,0.0,0.0,ILCG
