Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,company_ticker
2021-11-29 00:00:00-05:00,235.0,235.68499755859375,221.02999877929688,224.57000732421875,6396500,0.0,0.0,CRWD
2021-11-30 00:00:00-05:00,226.8249969482422,229.0399932861328,216.49000549316406,217.13999938964844,5052900,0.0,0.0,CRWD
2021-12-01 00:00:00-05:00,220.68800354003906,225.60000610351562,199.18299865722656,201.5,8072100,0.0,0.0,CRWD
2021-12-02 00:00:00-05:00,207.97500610351562,212.60000610351562,201.19000244140625,209.35000610351562,9341200,0.0,0.0,CRWD
2021-12-03 00:00:00-05:00,212.83999633789062,213.25999450683594,188.42999267578125,197.0500030517578,7840100,0.0,0.0,CRWD
2021-12-06 00:00:00-05:00,190.0500030517578,196.0,185.7100067138672,194.7100067138672,5275400,0.0,0.0,CRWD
2021-12-07 00:00:00-05:00,200.6199951171875,208.11000061035156,200.6199951171875,204.32000732421875,4432400,0.0,0.0,CRWD
2021-12-08 00:00:00-05:00,205.60499572753906,211.0,200.0500030517578,209.17999267578125,3981100,0.0,0.0,CRWD
2021-12-09 00:00:00-05:00,209.9600067138672,213.39999389648438,199.39999389648438,201.27000427246094,3387800,0.0,0.0,CRWD
2021-12-10 00:00:00-05:00,201.7480010986328,205.5,196.5,198.60000610351562,3326700,0.0,0.0,CRWD
2021-12-13 00:00:00-05:00,198.58999633789062,204.1699981689453,194.32000732421875,198.67999267578125,4050600,0.0,0.0,CRWD
2021-12-14 00:00:00-05:00,197.00799560546875,200.6199951171875,192.0,198.7100067138672,3841700,0.0,0.0,CRWD
2021-12-15 00:00:00-05:00,198.5500030517578,212.1999969482422,194.75,210.7100067138672,4494200,0.0,0.0,CRWD
2021-12-16 00:00:00-05:00,211.69500732421875,212.2899932861328,196.9199981689453,200.27999877929688,4081700,0.0,0.0,CRWD
2021-12-17 00:00:00-05:00,196.21200561523438,206.85000610351562,193.1999969482422,205.10000610351562,5463100,0.0,0.0,CRWD
2021-12-20 00:00:00-05:00,200.23699951171875,209.7899932861328,200.0,206.2899932861328,3489000,0.0,0.0,CRWD
2021-12-21 00:00:00-05:00,207.3300018310547,210.80999755859375,200.02999877929688,210.30999755859375,2874400,0.0,0.0,CRWD
2021-12-22 00:00:00-05:00,205.47999572753906,210.5,204.30999755859375,207.60000610351562,2864400,0.0,0.0,CRWD
2021-12-23 00:00:00-05:00,207.60000610351562,213.0,204.64999389648438,211.52000427246094,2668200,0.0,0.0,CRWD
2021-12-27 00:00:00-05:00,211.47999572753906,217.11000061035156,209.14999389648438,209.63999938964844,2737300,0.0,0.0,CRWD
2021-12-28 00:00:00-05:00,210.0,210.8699951171875,206.27999877929688,207.22999572753906,1518700,0.0,0.0,CRWD
2021-12-29 00:00:00-05:00,206.69000244140625,207.42999267578125,201.35000610351562,206.8699951171875,1925700,0.0,0.0,CRWD
2021-12-30 00:00:00-05:00,207.0,213.58999633789062,206.0,208.9499969482422,1975300,0.0,0.0,CRWD
2021-12-31 00:00:00-05:00,208.9499969482422,208.97999572753906,204.57000732421875,204.75,1718100,0.0,0.0,CRWD
2022-01-03 00:00:00-05:00,205.0,205.5749969482422,193.50999450683594,198.3300018310547,5311600,0.0,0.0,CRWD
2022-01-04 00:00:00-05:00,195.88999938964844,197.44500732421875,183.32000732421875,189.19000244140625,6503400,0.0,0.0,CRWD
2022-01-05 00:00:00-05:00,185.0,191.36000061035156,178.99000549316406,179.2899932861328,5003400,0.0,0.0,CRWD
2022-01-06 00:00:00-05:00,180.25,192.1699981689453,176.25,187.49000549316406,6368600,0.0,0.0,CRWD
2022-01-07 00:00:00-05:00,185.0,193.27000427246094,184.80999755859375,188.99000549316406,3531900,0.0,0.0,CRWD
2022-01-10 00:00:00-05:00,182.61000061035156,193.17999267578125,174.8699951171875,192.5,7052000,0.0,0.0,CRWD
2022-01-11 00:00:00-05:00,189.61000061035156,198.5,188.74000549316406,196.11000061035156,3663100,0.0,0.0,CRWD
2022-01-12 00:00:00-05:00,196.61000061035156,200.67999267578125,185.6999969482422,187.97000122070312,6002800,0.0,0.0,CRWD
2022-01-13 00:00:00-05:00,188.14999389648438,188.49000549316406,173.52999877929688,174.89999389648438,7565400,0.0,0.0,CRWD
