Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,company_ticker
2021-11-29 00:00:00-05:00,187.4499969482422,192.36000061035156,185.4600067138672,190.11000061035156,2802000,0.0,0.0,VRTX
2021-11-30 00:00:00-05:00,189.5,192.6199951171875,186.25999450683594,186.94000244140625,3988600,0.0,0.0,VRTX
2021-12-01 00:00:00-05:00,195.58999633789062,205.85000610351562,194.10000610351562,205.0,7044400,0.0,0.0,VRTX
2021-12-02 00:00:00-05:00,201.82000732421875,208.16000366210938,201.50999450683594,204.4499969482422,3378100,0.0,0.0,VRTX
2021-12-03 00:00:00-05:00,205.77999877929688,206.42999267578125,202.0,203.80999755859375,2870200,0.0,0.0,VRTX
2021-12-06 00:00:00-05:00,203.72999572753906,206.8800048828125,203.0399932861328,205.05999755859375,1964800,0.0,0.0,VRTX
2021-12-07 00:00:00-05:00,205.5399932861328,205.72999572753906,203.1300048828125,205.22000122070312,1949300,0.0,0.0,VRTX
2021-12-08 00:00:00-05:00,205.7100067138672,206.8800048828125,203.72999572753906,206.61000061035156,1296500,0.0,0.0,VRTX
2021-12-09 00:00:00-05:00,207.9600067138672,209.0,205.85000610351562,208.41000366210938,1734000,0.0,0.0,VRTX
2021-12-10 00:00:00-05:00,206.6999969482422,208.4199981689453,204.11000061035156,208.05999755859375,1371300,0.0,0.0,VRTX
2021-12-13 00:00:00-05:00,208.49000549316406,208.8699951171875,205.13999938964844,208.14999389648438,1677700,0.0,0.0,VRTX
2021-12-14 00:00:00-05:00,208.27999877929688,209.99000549316406,206.89999389648438,209.24000549316406,1370100,0.0,0.0,VRTX
2021-12-15 00:00:00-05:00,209.0500030517578,211.52999877929688,206.97999572753906,211.1300048828125,1500200,0.0,0.0,VRTX
2021-12-16 00:00:00-05:00,212.0500030517578,214.22999572753906,211.11000061035156,212.61000061035156,1964600,0.0,0.0,VRTX
2021-12-17 00:00:00-05:00,211.52999877929688,218.32000732421875,210.35000610351562,214.5399932861328,4586500,0.0,0.0,VRTX
2021-12-20 00:00:00-05:00,215.9199981689453,216.38999938964844,213.25,215.41000366210938,1631600,0.0,0.0,VRTX
2021-12-21 00:00:00-05:00,216.25,218.80999755859375,215.66000366210938,218.60000610351562,1860400,0.0,0.0,VRTX
2021-12-22 00:00:00-05:00,218.60000610351562,223.10000610351562,218.27000427246094,222.77000427246094,1436300,0.0,0.0,VRTX
2021-12-23 00:00:00-05:00,222.77000427246094,224.39999389648438,221.4499969482422,223.4499969482422,1210100,0.0,0.0,VRTX
